article_id,positive_sentiment,negative_sentiment,organizations,persons,locations,timestamp,longitude,latitude
20190314014500-160,1.4613778705636695,4.38413361169102,election commission,shamika ravi;prannoy roy;soutik biswas;mudit kapoor,"Uttar Pradesh, Uttar Pradesh, India;India;Sri Lanka;Tamil Nadu, Tamil Nadu, India",20190314014500,80.75,27.25
20190624121500-1573,4.71976401179941,5.89970501474926,twitter;facebook,donald trump;ku klux klan,"Charlottesville, Virginia, United States;Virginia, United States;London, London, City Of, United Kingdom",20190624121500,-78.4767,38.0293
20190130034500-1070,1.10041265474553,2.3383768913342498,yellow boat of hope foundation;facebook,jay jaboneta,"Philippines;Zamboanga, Zamboanga, Philippines",20190130034500,122.0,13.0
20190110023000-124,1.4736842105263201,0.842105263157895,germany bielefeld university;cnn;bielefeld university center;cognitive interaction technology,mona lisa;emily dixon;gernot horstmann;ronnie wood,,20190110023000,,
20190831230000-236,2.36686390532544,2.36686390532544,new york times;cnn,kiki bertens;kobe bryant;samuel jackson;jelena ostapenko;dinara safina;john isner;simona halep;kristie ahn;ellen degeneres;serena williams;rafael nadal;hyeon chung;caroline wozniacki;roger federer;maria sharapova;sorana cirstea;elise mertens;taylor townsend;daniil medvedev;fernando verdasco;bianca andreescu;marin cilic,"Stanford, California, United States;New York, United States;Australia;United States;Croatia;Belgium;Flushing, New York, United States;Canada;South Korea;France;Spain;Romania",20190831230000,-122.166,37.4241
20190913151500-178,1.2239902080783402,6.36474908200734,longworth house office;washington post;house judiciary committee;judiciary committee democrats;judiciary committee;cnn,anthony brindisi;mikie sherrill;jerry nadler;max rose;melina mara;hillary clinton;nancy pelosi,"New York, United States;Staten Island, New York, United States;United States;Capitol Hill, District Of Columbia, United States;Washington, Washington, United States",20190913151500,-74.9384,42.1497
20190909164500-1073,4.31034482758621,2.0935960591133003,cork manufacturing company;julian hight woodland trust pa media;woodland trust pa media;ben lee woodland trust pa media;peter dench woodland trust pa media;edward parker woodland trust pa media;marion sidebottom woodland trust pa media;bryanston school;wick court,berkeley castle;adam cormack;colchester castle,"Bristol, Bristol, City Of, United Kingdom;Richmond Park, Richmond Upon Thames, United Kingdom;South Downs, West Sussex, United Kingdom;United Kingdom;Brighstone, Isle Of Wight, United Kingdom;Northern Ireland, Craigavon, United Kingdom;Kingley Vale, East Sussex, United Kingdom;London, London, City Of, United Kingdom",20190909164500,-2.58333,51.45
20190219121500-849,0.523560209424084,2.26876090750436,nissan;toyota;european union;thames valley chamber;volkswagen;honda,simon jack;adam marshall;paul britton;greg clark;dominic oconnell;phil smith;alan tomala;ian howells,"Swindon, Swindon, United Kingdom;Japan;United Kingdom;Turkey",20190219121500,-1.7833299999999999,51.5167
20191203133000-2267,3.23694432455762,2.37375917134225,johnson conservative party;us air;white house;labour party;united kingdom national health service to america;cnn;united states;britain national health service;brexit party;republican national committee,angela merkel;nic robertson;charlotte charles;donald trump;tolga akmen;dominic raab;jonathan bachman getty;jim bittermann;jens stoltenberg;todd ricketts;betsy klein;tayyip erdogan;brad parscale;max foster;boris johnson;dmitry peskov;nigel farage;radd seiger;luke mcgee;anne sacoolas;mary ilyushina;ronna mcdaniel;jeremy corbyn;jonathan brady;hannah mckay;steve parsons;tommy hicks jr;maegan vazquez;harry dunn,"Moscow, Moskva, Russia;United States;Paris, France (General), France;Croughton, Northamptonshire, United Kingdom;United Kingdom;Iran;Washington, Washington, United States;Buckingham Palace, Westminster, United Kingdom;China;Russia;Mississippi, United States;London, London, City Of, United Kingdom;Ukraine;Germany;Northamptonshire, Northamptonshire, United Kingdom;North Korea;France;Colchester, Essex, United Kingdom;Turkey",20191203133000,37.6156,55.7522
20190910120000-745,2.70498732037194,3.5502958579881696,boeing;european parliament;us federal aviation administration;ethiopian airlines;national transportation safety board;cnn;us transportation department washington;european union aviation safety agency;international air transport association,patrick ky;peter goelz,"United States;Idaho, United States;Jakarta, Jakarta Raya, Indonesia;Ethiopia",20190910120000,-98.5795,39.828175
20200107200000-1481,2.93255131964809,4.9853372434017595,democracy reporting service,sarah atherton;ffordd glyn;dana davies,"Ruabon, Wrexham, United Kingdom;Wrexham, Wrexham, United Kingdom",20200107200000,-3.03333,52.9833
20190513130000-2274,3.28389830508475,1.90677966101695,boeing;department of transportation;us federal aviation administration;national transportation safety board;cnn;teal group;united states;shanghai airline,richard aboulafia;dennis muilenburg;chris hart;jeffrey guzzetti;calvin scovel,"China;New York, United States;Shanghai, Shanghai, China;United States",20190513130000,105.0,35.0
20190123164500-41,0.5535055350553499,10.7011070110701,phoenix police;civil service apex council;zimbabwe congress;zimbabwe association of doctors;high court,nathan sutherland;jeri williams;tommy thompson;japhet moyo;david dzatsunga;emmerson mnangagwa;beatrice mtetwa;evan mawarire,"San Carlos, Arizona, United States;Phoenix, Arizona, United States;Arizona, United States;Harare, Mashonaland East, Zimbabwe;Zimbabwe",20190123164500,-110.45299999999999,33.3453
20190127213000-140,0.9966777408637868,9.63455149501661,israel army radio;cnn,hamdi naason;nickolay mladenov;yochanan rosenzweig;saeb erekat,"Ramallah, West Bank (General), West Bank;Jerusalem, Israel (General), Israel;Israel;West Bank",20190127213000,35.1955,31.9026
20190317201500-70,1.97594501718213,2.23367697594502,exchange commission;york stock exchange;euromonitor international;new york stock exchange;patriarch organisation;levi strauss,simeon siegel;bella hadid;marvin gaye;nick kamen;shailene woodley;hailey baldwin;eric schiffer;robert burke;kendall jenner;alex badia,"New York, United States;New York Stock Exchange, New York, United States",20190317201500,-74.9384,42.1497
20190820151500-241,3.3566433566433598,4.05594405594406,democratic party;star movement,mario monti;matteo renzi;giuseppe conte;luigi di maio;matteo salvini;sergio mattarella,Italy,20190820151500,12.833333,42.833333
20190718101500-188,4.38144329896907,5.92783505154639,egypt ministry of antiquities;facebook;cnn;egyptian museum,eissa zidan,"Giza, Al Jizah, Egypt;Egypt",20190718101500,31.2122,30.0086
20190730150000-2252,2.06185567010309,7.21649484536082,civic party,alvin yeung;carrie lam,China;Hong Kong,20190730150000,105.0,35.0
20191130040000-45,2.6666666666666696,1.77777777777778,university of chicago medical center hyde park;illinois state police;cnn,angelo mollo;ashley heher;sheena jones,"Illinois, United States;Chicago, Illinois, United States",20191130040000,-89.0022,40.3363
20190403121500-837,1.68453292496172,3.9816232771822406,republican party;american israel public affairs committee;democratic party;cnn;house foreign affairs committee;american action network;congressional leadership fund,steve king;tom malinowski;donald trump;nancy pelosi;norm coleman;sheldon adelson;haley stevens;fred malek;ilhan omar;abigail spanberger;rashida tlaib,"United States;New Jersey, United States;Alexandria, Al Iskandariyah, Egypt;Israel;Iowa, United States;Minnesota, United States;Virginia, United States;Michigan, United States",20190403121500,-98.5795,39.828175
20190531130000-55,1.70940170940171,5.470085470085468,korean ministry of foreign affairs;cnn,peter szijjarto;nada bashir;mihaly toth,"Germany;;Budapest, Budapest, Hungary;Hungary;Croatia;Czech Republic;Austria;Kansas, United States;Ukraine",20190531130000,10.5,51.5
20190125041500-1262,1.34099616858238,7.662835249042151,sydney international airport on;cnn,daniel doherty,"China;Australia;Sydney International Airport, New South Wales, Australia;Sydney, New South Wales, Australia",20190125041500,105.0,35.0
20190220123000-851,5.12820512820513,1.70940170940171,cnn;hotel of the year,justin rose;paul heery;loughlin druhan;rory mcilroy;tiger woods,"Sweden;Adare, Limerick, Ireland;Ireland;County Limerick, Limerick, Ireland;Adare Manor, Limerick, Ireland;River Maigue, Limerick, Ireland",20190220123000,15.0,62.0
20190902190000-1054,2.9455081001472796,3.3873343151693702,iranian judo federation;national olympic committee of iran;twitter;olympics;cnn;international judo federation;international olympic committee;iran judo federation;iranian national security;national olympic committee;iranian olympic committee;israel judo federation,davar zani;reza salehi amiri;marius vizer;sagi muki;khasan khalmurzaev;saeid mollaei,"Tokyo, Tokyo, Japan;Russia;Israel;Iran",20190902190000,139.751,35.685
20190514010000-619,2.00400801603206,0.20040080160320609,boeing;cnn,jim bridenstine jimbridenstine;brandon griggs;michelle lou;jim bridenstine,United States;Greece,20190514010000,-98.5795,39.828175
20190328224500-2236,1.24264224983649,4.12034009156311,kansas alliance for wetlands;twitter;washington post;european union;navy seals;university of virginia center,caroline criado perez;cynthia nixon;andy cross;shirley wajda;alex elias;david turnley;criado perez;chris bell;stephen curry;anne mcclain;niki tsongas;andrew cuomo;gen joseph dunford,"Afghanistan;Iraq;Kansas, United States;Washington, Washington, United States",20190328224500,66.0,33.0
20190406083000-853,4.63709677419355,6.85483870967742,election commission;forward party,prayuth chan-ocha;jonathan head;gen prayuth;south-east asia;thanathorn juangroongruangkit;thaksin shinawatra,"Bangkok, Krung Thep Mahanakhon, Thailand;Thailand",20190406083000,100.51700000000001,13.75
20190518033000-414,2.7718550106609796,3.8379530916844398,,theresa may;matt hancock;jeremy hunt;dominic raab;michael gove;jeremy corbyn;sajid javid;boris johnson,United Kingdom,20190518033000,-4.0,54.0
20190514021500-1750,1.77725118483412,3.6729857819905196,privacy international;hacking team;facebook;citizen lab,ahmed mansoor;omri lavie;zamir dahbash,"Mexico;United Arab Emirates;-Herzliya, Tel Aviv, Israel;Panama;Iran;Israel;Tel Aviv, Tel Aviv, Israel",20190514021500,-102.0,23.0
20190616034500-148,2.8169014084507,5.63380281690141,cnn,brian kemp;alyssa milano;hollie silverman;david simon;tiffany haddish;jordan peele;jennifer walker,"Fox Theatre, Georgia, United States;Georgia, United States;Atlanta, Georgia, United States",20190616034500,-84.3852,33.7726
20191103053000-507,1.23456790123457,5.8641975308642005,george washington university,donald trump;michael simon,"United States;Oregon, United States",20191103053000,-98.5795,39.828175
20190429013000-493,4.143646408839779,2.55524861878453,japan kyoto university;university of melbourne;sweden university of gothenburg;university of tennessee;harvard university arnold arboretum;srishti school of art,james wandersee;geetanjali sachdev;elisabeth schussler;kathryn williams,"Japan;India;Gothenburg, Vastra Gotalands Lan, Sweden;Kano, Kano, Nigeria;Sweden;Bengaluru, Karnataka, India;Ireland;Melbourne, Victoria, Australia",20190429013000,138.0,36.0
20190522150000-2856,1.6997167138810199,0.0,science mission directorate;propulsion laboratory;cnn,thomas zurbuchen,,20190522150000,,
20190321023000-1009,3.10965630114566,7.93780687397709,nyasaland african congress;international monetary fund;livingstonia central african mission company;world bank;malawi congress party;banda malawi congress party;democratic progressive party;african union;federation of northern,joyce banda;paul mphwiyo;john chilembwe;cassim chilumpha;peter mutharika;indian ocean;hastings kamuzu banda;bakili muluzi,"Taiwan;United States;Lilongwe, Lilongwe, Malawi;United Kingdom;Gwelo, Zimbabwe (General), Zimbabwe;China;Tanzania;South Africa;Portugal;Mozambique;Zambia;London, London, City Of, United Kingdom;Michigan, United States;David Livingstone, Northern, Zambia;Nacala, Nampula, Mozambique;Zimbabwe;Livingstonia, Malawi (General), Malawi;Lake Malawi, Malawi (General), Malawi",20190321023000,121.0,24.0
20190503191500-2725,1.65672630881378,3.31345261762757,us national transportation safety board,willy phillips jr;emma barnett;ted stevens;willy phillips,"United States;Alaska, United States",20190503191500,-98.5795,39.828175
20190520200000-2791,2.54545454545455,3.81818181818182,quinnipiac university;cnn,sarah westwood;donald trump;elizabeth warren;pete buttigieg;joe biden;kaitlan collins;fred keller;bernie sanders,"South Bend, Indiana, United States;Massachusetts, United States;Philadelphia, Pennsylvania, United States;Vermont, United States;Washington, Washington, United States;Indiana, United States;Pennsylvania, United States;Michigan, United States",20190520200000,-86.25,41.6834
20191202114500-875,2.42990654205607,2.1495327102803703,republican national convention;national anthem;white house;office of the first lady;trump organization,mira ricardel;ivanka trump;donald trump;melania trump;michelle obama,"United States;Israel;Washington, Washington, United States;Tel Aviv, Tel Aviv, Israel",20191202114500,-98.5795,39.828175
